uuid,part_number,name,description,vehicle_engine,tags,make,aed_buying_price,selling_price,stock_qty,min_stock
1b101ec9-5036-4c65-99ff-f974cd500e02,33368-35080,synchronizer ring (No 3)(new model)(0.50),,LAND CRUISER 79,"toyota,genuine",Genuine,525.13,0,50,5
b5563533-ecf5-4dd2-af02-7b2903ff26bc,47061-60030,Adjuster(Right hand),,LAND CRUISER 79,"toyota,genuine",OSK,1572.86,0,9,5
deaad068-55a4-4104-9662-8b0b654b7bbe,LM48548/10,wheel bearing,,5L/3L,"toyota,genuine",Taiho,657.87,0,18,5
39754682-fa18-4501-beeb-d4146686ae03,12361-17020,Engine Mounting,,7L,"toyota,genuine",Genuine,252.03,0,3,5
cbf61067-4d1f-4644-99f2-80c6f3b12237,R729A,Con Bearing(0.50),,1TR/2TR,"toyota,genuine",GMB Japan,185.64,0,23,5
d7ec472d-b25d-42e9-bc3f-7e457e5f53bc,17801-61030,Air filter,,LAND CRUISER 79 Old Model,"toyota,genuine",Taiho,713.78,0,14,5
27130827-72f1-43cd-a0f1-0cd4e04f8637,69801-60030,Welding Machine(right hand)(automatic),,LAND CRUISER 79,"toyota,genuine",GMB Japan,508.34,0,76,5
373aa91c-a352-4fe8-81e4-2fbc657d20c9,23380-17541,Feed Pump,,Prado 1KD,"toyota,genuine",Genuine,172.38,0,57,5
01ca9961-83a3-4b19-8b5d-cf9bd0f874c3,90311-45028,Seal (front diff),,LAND CRUISER 75 Tourist,"toyota,genuine",Genuine,1233.79,0,6,5
1350247e-206b-46f2-9643-6e68aa763d87,KD2605,Brake Pads,,7L,"toyota,genuine",GMB Japan,557.36,0,17,5
69d38870-a892-41a0-bf46-3e229b34451c,R729A,Con bearing(0.25),,1TR/2TR,"toyota,genuine",Koyo japan,250.37,0,30,5
a1216922-2032-4cc8-af3c-1775e47b8a45,CTX-084,Pressure Plate,,1KD/1HZ79,"toyota,genuine",555(Japan),336.67,0,21,5
2830bbeb-39b4-40f1-b07e-513aa24ada2a,33037-60050,Synchronizer ring (No 2),,LAND CRUISER 79,"toyota,genuine",555(Japan),1210.25,0,76,5
69d38125-c070-453b-ac63-7e7153811ff9,M720AI,Main Bearing(0.25),,1KD/2KD/1KZ,"toyota,genuine",Taiho,1361.09,0,10,5
b07adebd-72fb-4d9e-b9b8-e15801df0efe,33212-35032,Fork (Number 1),,LAND CRUISER 79,"toyota,genuine",OSK,1157.2,0,39,5
f89364d8-346c-4401-9d43-af9ffe15ee4c,T720A,Thrust washer(STD),,1KD/2KD/1KZ,"toyota,genuine",GMB Japan,850.86,0,61,5
3c439b5e-796d-4d77-b3ca-53d216c3be60,90385-13009,Front Link Bush/ Eye Bush,,LAND CRUISER 79,"toyota,genuine",Digue,1277.07,0,13,5
6468cf00-4ba5-478c-a51e-9e539bc9edbf,45047-69085,Rear Tie Rod,,5L/3L,"toyota,genuine",Genuine,1065.99,0,48,5
6299a319-2270-465d-9f80-a7a021802fbf,90501-08212,Compression Spring,,LAND CRUISER 79,"toyota,genuine",Digue,355.71,0,19,5
46a4503c-f6bb-4cfd-a220-8405024452c8,90942-02083,Wheel stand,,1HZ,"toyota,genuine",Genuine,1722.21,0,20,5
99fa7c31-fe3e-4ee3-8ec0-441596c79f25,42410-69025,Rear Hub Kit,,LAND CRUISER 79,"toyota,genuine",Digue,1780.59,0,27,5
7416442a-ddfc-4c46-92fc-8503a3ab64bb,90364-38012,Needle Bearing(gear),,LAND CRUISER 79,"toyota,genuine",GMB Japan,1789.08,0,78,5
7e953932-9d98-4e66-9aed-28b41dc315c3,13711-54050,Exhaust Valve,,HIACE 5L,"toyota,genuine",Aisin,922.1,0,19,5
9b942979-ed26-463d-846c-6b279d7fc539,23390-0L041,Fuel Filter,,1KD/2KD,"toyota,genuine",GMB Japan,1610.22,0,39,5
f3002843-0306-40fb-8194-759f96124cff,90311-38032,Seal (Tail oil seal),,Prado 1KD,"toyota,genuine",Genuine,1073.35,0,25,5
ae88c228-6a2e-44fc-b678-8275b770b362,M729AI,Main Bearing(0.50),,1TR/2TR,"toyota,genuine",Digue,284.69,0,57,5
4d035021-0b08-40ee-a9fa-f88474243f6a,90385-18022,Rear Rubber Spring Bush(0.50),,LAND CRUISER 79,"toyota,genuine",Genuine,968.68,0,25,5
7f6e64ce-3c2f-4332-91f7-18092bf07611,43521-60011,Stopper axle nut,,LAND CRUISER 79,"toyota,genuine",Taiho,1144.82,0,36,5
2196e1a0-c029-4af0-9bfe-3863edeb7e31,69802-60030,welding Machine(left hand)(automatic),,7L,"toyota,genuine",Genuine,117.87,0,14,5
295746c2-8d99-45c6-93b8-2f7d31909a9e,90385-11021,Rear Link Bush/eye Bush,,Prado 1KD,"toyota,genuine",Genuine,1696.5,0,27,5
01bce99b-3e78-4bc2-93d7-4c837a4ebc85,16210-17070,Coupling/ Fan clutch,,LAND CRUISER 70 Series,"toyota,genuine",Genuine,862.11,0,6,5
02bcfc59-e44a-48a8-ba36-549e9abf12ce,90310-35010,Seal (Front tube seal),,LAND CRUISER 79,"toyota,genuine",GMB Japan,207.85,0,17,5
db815fcd-8a2f-4431-88e7-92034a3758b5,M729AI,Main Bearing(STD),,1TR/2TR,"toyota,genuine",All Parts,1701.21,0,19,5
9981948d-3d4a-4a7b-90e0-0f19d41061eb,DT-036V,Clutch plate,,HIACE 2L/3L,"toyota,genuine",Genuine,1392.91,0,43,5
77a12e2b-371b-40aa-8d5d-5c2acd2c0f36,16572-17020,Hose Pipe(lower),,LAND CRUISER 79,"toyota,genuine",Koyo japan,506.58,0,36,5
64f9dbf3-8079-4e4c-a648-1f6d873cd008,33364-60070,Sleeve Transmission,,1HZ,"toyota,genuine",Genuine,188.59,0,11,5
c5507046-e117-4d68-bef9-21180ba44c97,17801-30040,Air filter,,1KD/2KD,"toyota,genuine",All Parts,1080.29,0,35,5
46183327-044c-4dfd-9e87-de6c2951dd3b,T729A,Thrust washer(0.50),,LAND CRUISER 75 Tourist,"toyota,genuine",Taiho,1507.68,0,27,5
ce862176-4ce5-492a-be94-f328b9ce80b5,35892,Piston rings(0.50),,3L,"toyota,genuine",GMB Japan,857.44,0,61,5
79f7c288-399d-4488-9cf6-658037ff5c9a,36211-60090,Connector shaft,,LAND CRUISER 79,"toyota,genuine",Digue,1341.5,0,76,5
5ba32163-ce40-46e1-8cca-1ea6bd6f17e4,GUT-21,Universal joint,,5L/3L,"toyota,genuine",Koyo japan,1332.15,0,65,5
fc393fe9-a017-469a-b6f7-a44b03cbce95,90916-02452,Fan belt(set),,LAND CRUISER 79,"toyota,genuine",GMB Japan,460.55,0,19,5
c73ecd80-26af-4bbe-b08b-a374aef83915,13711-30030,Intake Valve,,1KD,"toyota,genuine",Digue,59.69,0,40,5
a62fce28-1eb7-44a5-a3c7-242cabbb8e82,GFT-223,Coupling/ Fan clutch,,5L/3L,"toyota,genuine",GMB Japan,1201.32,0,57,5
7cd22440-d962-4465-9d12-77e9e8fffe57,90311-50051,Seal(Front crunk shaft seal),,Prado 1KD,"toyota,genuine",Genuine,637.95,0,10,5
911801f0-e3f5-4fd6-8145-df6bae515073,90363-35020,Gear bearing,,7L,"toyota,genuine",Genuine,1164.85,0,28,5
35df24d2-463e-4bad-8f1f-3a56a732777b,GUT-20,Universal joint,,LAND CRUISER 79(rear),"toyota,genuine",GMB Japan,824.95,0,15,5
029930ae-5d81-4e4f-b8e5-0a711cd215cd,04371-36050,Universal joint REAR,,LAND CRUISER 79,"toyota,genuine",Koyo japan,350.27,0,64,5
1812e210-e11c-4be1-a1e8-38a51c3f339c,13101-54101a,Piston,,5L/3L,"toyota,genuine",Japan,734.85,0,66,5
ee0ff4ba-cd5f-4761-a921-a84cfaf26ec2,90385-18022,Rear Rubber Spring Bush(STD),,LAND CRUISER 79,"toyota,genuine",Genuine,1592.55,0,39,5
b12ac8a4-b3e7-4226-99e5-aa5a4a638448,48674-26040,Control Arm Bush,,7L,"toyota,genuine",GMB Japan,284.3,0,70,5
6dfad299-a616-4586-b2ac-4fc7a6c49988,23380-17531,Feed Pump,,LAND CRUISER 79,"toyota,genuine",All Parts,826.16,0,77,5
91a9b27c-8a37-4047-bcfb-63e12227d50f,13715-17010,Exhaust Valve,,LAND CRUISER 79,"toyota,genuine",MK,527.08,0,68,5
6feff554-e2bb-46aa-90fc-784af421d1d3,90311-32020,Seal(Cam shaft),,7L,"toyota,genuine",Genuine,1233.77,0,77,5
b4da8211-ae30-4680-a487-7ba1203f9692,ZA-50TKB3505B1R-81`2,Release Bearing,,3L,"toyota,genuine",Digue,1723.84,0,34,5
0b145278-1435-4d7b-90e6-0236d31f5bd1,90215-42025,Stopper axle Washer,,LAND CRUISER 79,"toyota,genuine",Aisin,1228.35,0,52,5
4bd0564e-be3f-4bb9-9982-fc913a04f660,13011-54120,Piston rings(STD),,3L,"toyota,genuine",Genuine,1029.43,0,38,5
05149aa9-ae45-4de9-8a1c-255ca9f79c02,90363-35030,Transfer Input Bearing,,LAND CRUISER 79,"toyota,genuine",Digue,1817.5,0,41,5
e9f7549e-c173-4419-9e64-b312c8fbaceb,90501-08212,Compression Spring(0.25),,LAND CRUISER 79,"toyota,genuine",Genuine,133.39,0,20,5
d7b613c5-635e-4678-9f4a-e93d44981923,45045-69075,Tie rod Front,,LAND CRUISER 79,"toyota,genuine",Koyo japan,42.8,0,24,5
e63d6839-2dfe-40e5-a2b2-512df98de568,15121-54020,Oil Gear,,3L/5L,"toyota,genuine",555(Japan),427.28,0,54,5
4ca0bcab-1183-4177-bc6d-42ef5a098dc4,46410-60850,Handbrake cable,,LAND CRUISER 79,"toyota,genuine",Genuine,1104.49,0,25,5
5bf47dd9-ac78-41f6-9a7a-98af47f8938f,13013-54120,Piston rings(0.50),,3L,"toyota,genuine",Taiho,322.25,0,68,5
f9026e5c-4a9f-40ce-86b9-391d265f4241,48531-80547,Shock Absorber(Rear),,Prado 1KD,"toyota,genuine",Genuine,372.16,0,7,5
84fda219-b56c-4379-a06c-5d1714ae8049,K2280-01,Brake Lining,,LAND CRUISER 70 Series,"toyota,genuine",MK,187.6,0,43,5
7f11fc26-1e8a-4e0d-a3a5-3f470fb918bf,30308DJR,Diff Bearing,,LAND CRUISER 79,"toyota,genuine",GMB Japan,560.86,0,74,5
54876a10-5137-452d-80b9-26f57e144966,DT-094L,Clutch plate,,LAND CRUISER 70 Series,"toyota,genuine",Japan(Aisin),299.09,0,43,5
3132ba75-c67f-4512-ac43-7e1f21d8591d,13711-54030,Intake Valve,,1HZ,"toyota,genuine",Genuine,109.82,0,65,5
f9e1c988-dc47-426b-9497-a99c3bd2a55e,GUT-21,Universal joint,,7L,"toyota,genuine",GMB Japan,950.26,0,80,5
a2af0281-c10b-4788-a27a-411008003077,90363-35020,Gear bearing,,LAND CRUISER 79,"toyota,genuine",555(Japan),1761.23,0,54,5
7dfef426-c3bb-477b-b771-1553f43f12d7,R720AI,Con Bearing(STD)(STD),,1KD/2KD/1KZ,"toyota,genuine",Taiho,950.31,0,6,5
2baeb614-ed75-4213-a530-fa63a91fbedc,11701-75033-02,Con Bearing(STD),,7L,"toyota,genuine",Genuine,1230.3,0,44,5
c3a554e8-10e9-4568-abf1-6cd97ed82bf6,43521-60011,Wheel Bearing Adjustment Kit,,5L/3L,"toyota,genuine",Genuine,523.38,0,8,5
71675aa2-df2d-4d13-820f-09a27c11cae8,33362-60031,hub,,LAND CRUISER 79,"toyota,genuine",Genuine,84.37,0,76,5
adbe39c2-15cd-4b19-a06d-af339393329d,M042AI,Main Bearing(0.25),,LAND CRUISER 79,"toyota,genuine",Taiho,1634.46,0,65,5
2eca1f2d-d6a7-4ab5-89b4-1dc865534eb5,04465-60340,Pad Kit Disc Brake Front,,LAND CRUISER 75 Tourist,"toyota,genuine",Genuine,1788.81,0,19,5
c5bfad58-d151-4134-83d0-b4bc96b920e1,33368-35080,synchronizer ring (No 3)(new model),,LAND CRUISER 79,"toyota,genuine",Taiho,1165.13,0,71,5
5215df4f-60d7-4aa0-b6e0-0025cbc6ecb3,45044-69135,Tie rod Front,,Prado 1KD,"toyota,genuine",Genuine,728.71,0,42,5
538b4437-357b-4197-848a-6810c3e07391,43212-60251,Knucle,,LAND CRUISER 79 New Model(left hand),"toyota,genuine",OSK,597.62,0,12,5
a011a32d-4003-4965-8a77-5681dc011464,15121-54020,Oil Gear,,3L/5L,"toyota,genuine",GMB Japan,982.82,0,56,5
2e76586c-f134-4729-8196-0d0782652177,R720AI,Con Bearing(0.50)(0.25),,1KD/2KD/1KZ,"toyota,genuine",Taiho,757.75,0,62,5
3a714eba-901d-4342-9232-aa514babf9d8,31230-60201,Release Bearing,,LAND CRUISER 79,"toyota,genuine",Taiho,43.39,0,10,5
ab79c586-ee90-4525-ba69-f6aa4e61a31b,DTX-172,Clutch plate,,2KD,"toyota,genuine",Japan(Aisin),191.94,0,33,5
e6353701-a7c7-4b0c-8e4b-df129c1dfec1,17567-61030,Exhaust Mountain,,LAND CRUISER 79,"toyota,genuine",GMB Japan,932.13,0,39,5
a9f75735-6d63-4f2c-b976-dee18057d067,90365-34005,Gear bearing,,LAND CRUISER 70 Series,"toyota,genuine",Genuine,1041.36,0,59,5
e8944693-871f-419a-ac5d-11d3c70cb795,CTX--064,Pressure Plate,,5L/3L,"toyota,genuine",GMB Japan,1664.4,0,23,5
276741d2-86df-4d2e-a437-1d3691a78529,04469-YZZF6,Brake Pads,,LAND CRUISER 79,"toyota,genuine",Genuine,308.31,0,57,5
49b70126-21b9-4e3f-9935-47bd7b18b79d,T037A,Thrust washer(STD),,3L/5L/2L,"toyota,genuine",Taiho,277.33,0,46,5
237a0c36-0e2d-4f12-92fd-a49f1ac3dbde,T720A,Thrust washer(0.25),,1KD/2KD/1KZ,"toyota,genuine",Taiho,499.42,0,59,5
0c0e09f1-534a-476b-8ab8-b69eec82943e,69058-60141,Fuel cap,,LAND CRUISER 79,"toyota,genuine",GMB Japan,1053.46,0,33,5
44d2627d-61e4-4346-81a8-a4c22e22dd26,90385-18021,Front Rubber Spring Bush,,LAND CRUISER 79,"toyota,genuine",All Parts,1074.31,0,18,5
e910d5d1-9da7-43a3-87ad-44f8b591cbf3,M042AI,Main Bearing(0.50),,1HZ,"toyota,genuine",Taiho,284.82,0,64,5
94745f9a-0aa2-4724-8e69-5b8ead44ad11,11701-75033-02,Con Bearing(STD),,1HZ,"toyota,genuine",Genuine,107.26,0,6,5
78cc0d3f-b84e-43e5-9015-29b3cf5f6122,69810-60330,Welding Machine(manual),,LAND CRUISER 79(manual),"toyota,genuine",OSK,1140.32,0,78,5
0df6a473-72ac-42be-9845-73e0f033ff25,90999-70067,Copper bush,,LAND CRUISER 79,"toyota,genuine",GMB Japan,1280.7,0,75,5
03d2112f-ec13-495f-beea-4f974dc0154e,90311-50051,Seal(Front crunk shaft seal),,5L/3L,"toyota,genuine",Genuine,576.53,0,48,5
18fecb92-fbc9-42a7-9c43-2d1d195f9345,T037A,Thrust washer(0.25),,3L/5L/2L,"toyota,genuine",MK,1250.13,0,21,5
0ec7d7ae-0627-4cc4-8a79-250bc0fb98ba,53420-60100,bonnet hinge,,LAND CRUISER 79 Left hand),"toyota,genuine",GMB Japan,168.51,0,23,5
3f41589f-c5c6-4e64-af7d-cf843fdbdfe0,R720AI,Con Bearing(0.50),,1KD/2KD/1KZ,"toyota,genuine",Genuine,1411.17,0,77,5
e61a6470-ef84-40af-b26b-0207bcf1ba1f,13041-17011-02,Con Bearing(STD),,Prado 1KD,"toyota,genuine",Genuine,919.13,0,55,5
6811dbe0-2db5-42aa-b39b-1d27166fd57c,T037A,Thrust washer(0.25),,Prado 1KD,"toyota,genuine",Taiho,383.16,0,29,5
a10c65ac-3eaa-4f96-991a-89f3753e6073,R039A,Con Bearing(STD),,3L/5L/2L,"toyota,genuine",MK,1135.42,0,25,5
67f8863b-e19c-4eb0-a68a-ce912f75c53c,T729A,Thrust washer(0.25),,1TR/2TR,"toyota,genuine",OSK,1461.31,0,51,5
5c477ab3-24ee-48ff-93d8-bcf6ffc17553,104948/10,Big Hub Bearing,,LAND CRUISER 70 Series,"toyota,genuine",Koyo japan,1599.66,0,16,5
a75b9657-6bb2-40e5-b8cf-4e0c8e56005c,90311-62001,Seal (Hub),,LAND CRUISER 79,"toyota,genuine",Genuine,1592.3,0,29,5
ae10d217-eeed-4ca8-a131-b82c0f1c3277,R039A,Con Bearing(STD),,Prado 1KD,"toyota,genuine",Taiho,748.15,0,71,5
d0ecc172-9f25-40cc-b94b-9e2efca84527,13711-54020,Intake Valve,,HIACE 3L/79(IHZ),"toyota,genuine",OSK,156.25,0,10,5
69bca1f6-6515-4712-8f37-55d2ebaa656d,33362-60031,hub,,5L/3L,"toyota,genuine",Genuine,560.47,0,8,5
d4a65a92-4add-4b7a-80dc-bde0fd87bb2c,PT-157,Heater Plugs,,Prado 1KD,"toyota,genuine",Japan,1674.0,0,56,5
841d6fed-85cf-44a2-b309-ce9dbf29e3ea,90311-48010,Seal (Gear transfer Rear seal),,LAND CRUISER 70 Series,"toyota,genuine",Genuine,607.14,0,66,5
6ce860ac-b9a2-4ba9-9066-646fe156f2ef,12371-17080,Gearbox mounting,,LAND CRUISER 79,"toyota,genuine",OSK,1151.85,0,63,5
68eceac1-4fe9-49d7-80b2-612d0a0323fe,16361-17040,Fun,,LAND CRUISER 79,"toyota,genuine",GMB Japan,1716.08,0,14,5
08d2c3c4-0c8a-488c-bb47-346f49263315,48531-80547,Shock Absorber(Rear),,5L/3L,"toyota,genuine",Genuine,1102.47,0,21,5
e521b29c-48d0-4ed3-9ec3-83a67433188e,43401-60080,Stopper Axle,,LAND CRUISER 79,"toyota,genuine",Aisin,1352.89,0,12,5
2e7b2646-08cb-4fb6-b6a8-e00adb280456,90385-18007,Rubber Spring Bush,,Prado 1KD,"toyota,genuine",Genuine,994.32,0,80,5
23a1d9ef-6c55-43ee-a3f2-147adf33d1a3,90915-03002,Oil Filter,,1KD/2KD,"toyota,genuine",Taiho,1444.25,0,34,5
c707a9f4-b6fa-4481-9bd6-96dfd8672443,T729A,Thrust washer(STD),,1TR/2TR,"toyota,genuine",555(Japan),81.77,0,68,5
49d190f9-d1c2-4ac5-bc3a-7053ef137e14,69801-60030,Welding Machine(right hand)(automatic),,LAND CRUISER 79,"toyota,genuine",OSK,1376.1,0,43,5
bad85d94-8fed-43e8-9e6f-81a46cb286f9,R039A,Con Bearing(0.50),,Prado 1KD,"toyota,genuine",Taiho,370.61,0,80,5
90f352e9-7b1d-4cf3-a46f-fc64c01fcbdc,R729A,Con Bearing(0.50),,1TR/2TR,"toyota,genuine",OSK,1679.39,0,47,5
1961936b-6e8e-4149-9475-9f42484ed496,T720A,Thrust washer(0.25),,LAND CRUISER 75 Tourist,"toyota,genuine",Taiho,335.95,0,26,5
2a79a1b6-27c6-4997-8aa0-6dadff50ce3b,30304AJR,B,,LAND CRUISER 79,"toyota,genuine",Koyo japan,809.11,0,41,5
d789e5ca-0e44-4ae2-a8ef-68c2df35b339,23390-51030,Fuel Filter,,LAND CRUISER 79 New Model,"toyota,genuine",555(Japan),1723.49,0,5,5
fee5d5cf-cc8b-46d1-a70a-eba45dddb6ff,04311-6100,Upper clutch kit,,LAND CRUISER 79,"toyota,genuine",GMB Japan,707.0,0,4,5
7ac6fc01-f7ff-4871-a063-a604224638b3,90364-38011,Needle Bearing(gear),,LAND CRUISER 79,"toyota,genuine",Taiho,1165.6,0,70,5
e49136e4-4e46-4c60-a667-c962bc15f06f,KD2605,Brake Pads,,7L,"toyota,genuine",OSK,511.55,0,43,5
6e4a5c54-73f8-42cb-9536-6b63b92f7df8,M720AI,Main Bearing(0.25),,1KD/2KD/1KZ,"toyota,genuine",555(Japan),870.78,0,48,5
2dc537b0-f8e8-4265-a4b3-d82252bf652d,69820-60300,Welding Machine,,LAND CRUISER 79,"toyota,genuine",Genuine,443.42,0,40,5
fb914a35-8d10-4f67-8cca-345e19828993,04493-60300,BMC kit,,LAND CRUISER 79,"toyota,genuine",Aisin,1272.67,0,48,5
7889ad9b-0d5c-4250-837a-a6541097b19c,13715-30030,Exhaust Valve,,1KD,"toyota,genuine",GMB Japan,447.31,0,66,5
facd457f-bb6e-42f8-8d5e-ae05a18e8ce9,43401-60080,Stopper Axle,,LAND CRUISER 70 Series,"toyota,genuine",Japan,241.34,0,32,5
aabb6f17-15fd-4887-a01e-314c4c71cdbd,48674-26040,Control Arm Bush(0.50),,7L,"toyota,genuine",Genuine,659.39,0,68,5
a18cd212-fad2-4236-b3b9-f0d377f2b087,31250-60432,Clutch plate,,Prado 1KD,"toyota,genuine",Genuine,1687.43,0,59,5
669ebdf1-7cc7-41db-b4da-742c0205f71c,R729A,Con Bearing(STD),,1TR/2TR,"toyota,genuine",All Parts,202.65,0,48,5
577f6347-1e13-4568-8aeb-3c64d27903d7,T720A,Thrust washer(STD),,1KD/2KD/1KZ,"toyota,genuine",OSK,942.14,0,40,5
9c97d382-d941-4ba1-8473-f4c9f5175e26,90311-32012,Seal (Top shaft seal),,LAND CRUISER 79,"toyota,genuine",555(Japan),891.72,0,70,5
b47e354c-7c24-452c-9258-c547147cc57e,23390-0L041,Fuel Filter,,1KD/2KD,"toyota,genuine",OSK,102.84,0,9,5
a8763247-020e-49b1-acef-5770f0557b47,23390-51030,Fuel Filter,,LAND CRUISER 79 New Model,"toyota,genuine",GMB Japan,1230.18,0,19,5
3ba1f470-487a-477e-bc4f-6ffcc8870f66,13715-17010,Exhaust Valve,,LAND CRUISER 79,"toyota,genuine",Digue,660.42,0,42,5
dcf17260-8a91-4b59-94ef-04a62215b5a0,48706-60030,Hard Pan Bush,,LAND CRUISER 79,"toyota,genuine",Digue,277.56,0,25,5
ce13f56f-deb6-440a-a58f-f34b664a0f69,16100-39486,Water Pump,,7L,"toyota,genuine",Genuine,501.59,0,76,5
1b188547-c8c3-4c4a-8a56-4ff1590d277c,M720AI,Main Bearing(0.50),,1KD/2KD/1KZ,"toyota,genuine",Taiho,602.71,0,68,5
77057ca5-bbb3-439e-96ba-5da9d33b0cf8,90311-95008,Seal(Rear crunk shaft seal),,1HZ,"toyota,genuine",Genuine,1313.35,0,61,5
b8668fac-fe2e-474c-9207-a83c7346aeaf,M720AI,Main Bearing(0.25),,1KD/2KD/1KZ,"toyota,genuine",GMB Japan,1587.04,0,8,5
c2fc8b10-1a25-404c-9445-d0b0f3c18a2b,90915-10004,Oil Filter,,RAV 4,"toyota,genuine",555(Japan),676.65,0,22,5
95996839-7524-4835-8c18-69ea2532e756,90948-01004,Front Shock Bush,,LAND CRUISER 70 Series,"toyota,genuine",Genuine,868.26,0,68,5
c1f17178-b028-4af5-ad9f-1ec09c89c695,48531-69865,Shock Absorber(Rear),,LAND CRUISER 79,"toyota,genuine",555(Japan),1786.64,0,55,5
2b592966-7ba2-43a7-bd5a-7098fb16d6b2,3504,Release Bearing,,2KD,"toyota,genuine",All Parts,1363.98,0,31,5
2b900a3b-50d4-4d62-a517-4da3494739d7,M729AI,Main Bearing(0.50),,5L/3L,"toyota,genuine",Taiho,116.07,0,17,5
0b78ffae-a2bc-4500-a354-b679b80baa54,90311-45028,Seal (front diff),,LAND CRUISER 79,"toyota,genuine",All Parts,1689.04,0,12,5
338ba498-9c46-474b-93f3-313ff0b6da78,35987,Piston rings(STD),,1KD,"toyota,genuine",Taiho,1388.94,0,65,5
c8dc8475-0f9f-4520-bf0f-4d1cafafbcc1,CTX-073,Pressure Plate,,LAND CRUISER 70 Series,"toyota,genuine",Japan(Aisin),287.35,0,51,5
9017628a-7c72-454c-b2a5-720980107513,90385-19003,Rear Shock Bush,,LAND CRUISER 79,"toyota,genuine",Genuine,1239.91,0,7,5
01ade8aa-18fc-466e-8334-e493849fd352,90310-35010,Seal (Front tube seal),,LAND CRUISER 79,"toyota,genuine",OSK,1263.55,0,12,5
c9dc274b-53d3-46a9-b3e8-deb65439e1ec,90310-36003,Seal (Rear tube seal),,LAND CRUISER 70 Series,"toyota,genuine",Genuine,1549.03,0,5,5
b104f120-9e7b-4ecd-a399-1f596391931b,48511-69676,Shock Absorber(Front),,LAND CRUISER 79,"toyota,genuine",Taiho,1469.26,0,54,5
80beb3b2-1097-4664-80fe-3d3e6cbb3149,90151-60013,Screw(water pump),,LAND CRUISER 75 Tourist,"toyota,genuine",Genuine,994.09,0,59,5
67730cb4-aced-4160-85c1-d073e9e68e86,04495-60070,Brake Lining,,7L,"toyota,genuine",Genuine,725.92,0,46,5
2c1300a3-9520-4fd6-b2fb-50aabfe51692,90311-30014,Seal (Top shaft seal/bridge seal,,LAND CRUISER 75 Tourist,"toyota,genuine",Genuine,1754.01,0,66,5
6c416950-c0e3-4ffc-83db-0917b0de2a5d,90368-45087,Wheel Bearing Outer(0.50),,LAND CRUISER 79,"toyota,genuine",Genuine,1499.4,0,64,5
eb88be2e-d264-48d6-89a7-4a9ceb3e487f,11213-75040,Top cover Gasket,,1TR,"toyota,genuine",Koyo japan,1029.13,0,4,5
9cd568bd-11f6-4c1f-bede-89ba6664ddd5,36211-60090,Connector shaft(0.50),,LAND CRUISER 79,"toyota,genuine",Genuine,1289.66,0,73,5
29f6e577-ca0f-4c47-92c6-dfb39bf4e67c,69810-60330,Welding Machine(manual),,LAND CRUISER 70 Series,"toyota,genuine",Genuine,959.62,0,39,5
5338d843-9ba3-4271-9491-5a68d1d1a1c9,4094w,Axle bearing(with con),,5L/3L/1KD,"toyota,genuine",Aisin,1338.82,0,6,5
11dedaa0-c021-4e15-9c87-e92ef69cedbb,90915-10004,Oil Filter,,RAV 4,"toyota,genuine",GMB Japan,425.09,0,13,5
325dae6f-4482-4d35-8b7f-1dbd0266dac2,90363-35030,Transfer Input Bearing,,LAND CRUISER 79,"toyota,genuine",Taiho,746.21,0,64,5
4daefa99-5d4f-4773-b9e8-5b1f729a5b41,PT-157,Heater Plugs,,5L/3L,"toyota,genuine",Japan,1840.35,0,23,5
c10a685e-98f7-497f-8a76-c052cf039f32,13101-54101,Piston,,LAND CRUISER 79,"toyota,genuine",Genuine,120.5,0,75,5
653e15e9-1940-48d6-887d-b68f2575ee5d,31232-36020,Clutch Release Clip,,LAND CRUISER 79,"toyota,genuine",Koyo japan,373.62,0,31,5
07dae6cc-8dfb-4dc0-8f9d-d4a4152e34d2,23380-17541,Feed Pump,,LAND CRUISER 79,"toyota,genuine",555(Japan),879.81,0,7,5
c8adc30a-da8d-4231-aed8-4daadcfe2299,SWT10108ZZ,Piston rings(STD),,LAND CRUISER 75 Tourist,"toyota,genuine",NPR,483.36,0,49,5
6a4b5b3a-ca79-4c0e-8498-802d7dbff619,90916-02452,Fan belt(set),,LAND CRUISER 79,"toyota,genuine",OSK,411.95,0,71,5
df86e3db-0186-4169-9a20-8756671567ff,04479-60070,Caliper Kit Front,,LAND CRUISER 79,"toyota,genuine",Genuine,383.49,0,27,5
030d2b17-9dea-43b8-8978-0b349cd6a90b,23390-0L041,Fuel Filter,,LAND CRUISER 79,"toyota,genuine",Genuine,1749.46,0,14,5
6fb29bf8-6a8e-4482-864d-a25a738f5928,LM48548/10,wheel bearing,,5L/3L,"toyota,genuine",Aisin,308.06,0,58,5
718b7e28-43f1-4be5-8e8b-734e9cf69a0d,PT-152,Heater Plugs,,Prado 1KD,"toyota,genuine",Japan,1766.72,0,42,5
17a068dc-063c-491d-bcc4-5c43b2fc749d,17801-61030,Air filter,,LAND CRUISER 79 Old Model,"toyota,genuine",Aisin,996.82,0,33,5
8ab543d4-fbcf-421f-bddb-b337a59e4596,17567-17020,Exhaust Mountain,,1HZ,"toyota,genuine",Genuine,438.75,0,78,5
d7238cd9-1011-499a-a5ac-21116cd66eed,13711-30030,Intake Valve,,7L,"toyota,genuine",Genuine,624.02,0,45,5
